epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
264,69268.2,1.1413,1.35555,0.02234,0.85784,0.76617,0.82946,0.65622,1.06018,0.86982,0.02258,0.0139384,0.00464613,0.0139384,0.00464613,0.0139384,0.00464613,0.0139384,0.00464613
265,69531.1,1.13121,1.34733,0.02213,0.85373,0.76508,0.82818,0.65266,1.05864,0.87514,0.02255,0.0138454,0.00461514,0.0138454,0.00461514,0.0138454,0.00461514,0.0138454,0.00461514
266,69794.9,1.13325,1.35633,0.02225,0.84413,0.76164,0.82677,0.65122,1.05904,0.87908,0.02249,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
267,70059.1,1.13267,1.35211,0.02229,0.85022,0.76331,0.82717,0.65253,1.05844,0.87019,0.02246,0.0136596,0.00455321,0.0136596,0.00455321,0.0136596,0.00455321,0.0136596,0.00455321
268,70318.8,1.13126,1.35032,0.02223,0.85226,0.76578,0.82777,0.65354,1.05692,0.86924,0.02243,0.0135668,0.00452227,0.0135668,0.00452227,0.0135668,0.00452227,0.0135668,0.00452227
269,70581.2,1.13138,1.34051,0.02215,0.85228,0.76561,0.8281,0.65452,1.05574,0.86743,0.02236,0.0134741,0.00449136,0.0134741,0.00449136,0.0134741,0.00449136,0.0134741,0.00449136
270,70838.5,1.13016,1.34754,0.02212,0.85177,0.7696,0.82881,0.65736,1.05723,0.86405,0.02242,0.0133814,0.00446047,0.0133814,0.00446047,0.0133814,0.00446047,0.0133814,0.00446047
271,71100.5,1.12784,1.33241,0.02208,0.84387,0.77025,0.8283,0.65667,1.05661,0.86855,0.02241,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
272,71359.7,1.12667,1.32465,0.02206,0.84948,0.77051,0.82803,0.65731,1.05726,0.86538,0.02242,0.0131963,0.00439876,0.0131963,0.00439876,0.0131963,0.00439876,0.0131963,0.00439876
273,71621.1,1.13456,1.34635,0.02216,0.84245,0.77411,0.82734,0.65313,1.05652,0.86996,0.02241,0.0131038,0.00436794,0.0131038,0.00436794,0.0131038,0.00436794,0.0131038,0.00436794
274,71885.1,1.12442,1.33735,0.02204,0.8397,0.7767,0.82608,0.65311,1.05461,0.87243,0.02236,0.0130114,0.00433715,0.0130114,0.00433715,0.0130114,0.00433715,0.0130114,0.00433715
275,72144.9,1.13141,1.32039,0.02208,0.8426,0.77422,0.82495,0.65128,1.05458,0.8637,0.0224,0.0129192,0.00430638,0.0129192,0.00430638,0.0129192,0.00430638,0.0129192,0.00430638
276,72406,1.12364,1.32324,0.0221,0.83343,0.78078,0.82466,0.65177,1.05282,0.86479,0.02235,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
277,72664.9,1.12804,1.33113,0.02211,0.83269,0.78165,0.82486,0.65182,1.05213,0.86841,0.02233,0.0127348,0.00424495,0.0127348,0.00424495,0.0127348,0.00424495,0.0127348,0.00424495
278,72928.9,1.12611,1.3113,0.02206,0.83194,0.78386,0.82431,0.65137,1.0531,0.86312,0.02238,0.0126428,0.00421427,0.0126428,0.00421427,0.0126428,0.00421427,0.0126428,0.00421427
279,73190.7,1.13176,1.33666,0.02217,0.82649,0.78378,0.82464,0.65058,1.05267,0.86489,0.02238,0.0125509,0.00418364,0.0125509,0.00418364,0.0125509,0.00418364,0.0125509,0.00418364
280,73454.4,1.1249,1.31403,0.02201,0.83429,0.78214,0.82434,0.65234,1.04994,0.86625,0.02235,0.0124591,0.00415303,0.0124591,0.00415303,0.0124591,0.00415303,0.0124591,0.00415303
281,73716.7,1.12303,1.31399,0.02204,0.82813,0.78994,0.82456,0.65477,1.04896,0.87059,0.02233,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
282,73979.3,1.1214,1.31819,0.02196,0.82833,0.78669,0.82402,0.65415,1.05047,0.87223,0.02235,0.0122758,0.00409193,0.0122758,0.00409193,0.0122758,0.00409193,0.0122758,0.00409193
283,74241.1,1.11971,1.30898,0.02185,0.81396,0.79093,0.82374,0.65462,1.05444,0.86804,0.02238,0.0121843,0.00406144,0.0121843,0.00406144,0.0121843,0.00406144,0.0121843,0.00406144
284,74506.7,1.11947,1.30972,0.02186,0.82479,0.77871,0.8237,0.65482,1.05098,0.87496,0.02232,0.0120929,0.00403098,0.0120929,0.00403098,0.0120929,0.00403098,0.0120929,0.00403098
285,74769.8,1.11466,1.30649,0.02179,0.81832,0.7891,0.82401,0.65338,1.0513,0.87576,0.02234,0.0120017,0.00400056,0.0120017,0.00400056,0.0120017,0.00400056,0.0120017,0.00400056
286,75031.5,1.11458,1.30625,0.02168,0.8374,0.78173,0.82385,0.65403,1.04838,0.87752,0.02238,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
287,75299,1.11841,1.30948,0.02191,0.83212,0.78959,0.8258,0.65437,1.04803,0.87969,0.02235,0.0118196,0.00393986,0.0118196,0.00393986,0.0118196,0.00393986,0.0118196,0.00393986
288,75563.1,1.10995,1.30932,0.02176,0.85178,0.7747,0.82592,0.65462,1.04709,0.87724,0.0223,0.0117287,0.00390957,0.0117287,0.00390957,0.0117287,0.00390957,0.0117287,0.00390957
289,75825,1.12121,1.29241,0.02198,0.83805,0.77829,0.826,0.65332,1.04798,0.87175,0.02234,0.011638,0.00387933,0.011638,0.00387933,0.011638,0.00387933,0.011638,0.00387933
290,76086,1.11427,1.29688,0.02168,0.84449,0.78074,0.82762,0.65471,1.04917,0.86973,0.02235,0.0115474,0.00384913,0.0115474,0.00384913,0.0115474,0.00384913,0.0115474,0.00384913
291,76351.2,1.11212,1.2796,0.02173,0.84866,0.77468,0.82816,0.65335,1.04889,0.87402,0.02233,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
292,76611.8,1.11204,1.28774,0.02172,0.84259,0.78154,0.82961,0.65709,1.05259,0.86642,0.02244,0.0113667,0.00378888,0.0113667,0.00378888,0.0113667,0.00378888,0.0113667,0.00378888
293,76871.3,1.11065,1.28017,0.02185,0.84696,0.78106,0.82809,0.65796,1.05182,0.86687,0.02241,0.0112765,0.00375883,0.0112765,0.00375883,0.0112765,0.00375883,0.0112765,0.00375883
294,77131.1,1.10735,1.27,0.02169,0.83826,0.78834,0.82756,0.6571,1.05274,0.86281,0.02245,0.0111865,0.00372884,0.0111865,0.00372884,0.0111865,0.00372884,0.0111865,0.00372884
295,77390.1,1.10816,1.2853,0.02162,0.82864,0.79754,0.82737,0.65812,1.05889,0.85057,0.0225,0.0110967,0.00369889,0.0110967,0.00369889,0.0110967,0.00369889,0.0110967,0.00369889
296,77652.2,1.11061,1.27908,0.02161,0.82765,0.79927,0.8289,0.65899,1.0602,0.84773,0.02252,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
297,77910,1.10598,1.27598,0.02162,0.82744,0.79777,0.82849,0.65786,1.06037,0.83885,0.02255,0.0109175,0.00363915,0.0109175,0.00363915,0.0109175,0.00363915,0.0109175,0.00363915
298,78169,1.10635,1.28823,0.02162,0.82525,0.805,0.82961,0.65823,1.0614,0.83462,0.02259,0.0108281,0.00360937,0.0108281,0.00360937,0.0108281,0.00360937,0.0108281,0.00360937
299,78428.2,1.10378,1.28145,0.02159,0.83086,0.79718,0.83029,0.65822,1.05919,0.83412,0.02256,0.0107389,0.00357964,0.0107389,0.00357964,0.0107389,0.00357964,0.0107389,0.00357964
300,78688.6,1.10304,1.27808,0.02149,0.84735,0.79316,0.83169,0.66044,1.06076,0.827,0.02254,0.0106499,0.00354998,0.0106499,0.00354998,0.0106499,0.00354998,0.0106499,0.00354998
301,78946.8,1.10339,1.27474,0.02147,0.84891,0.79118,0.83142,0.66083,1.06179,0.82951,0.02255,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
302,79208.6,1.09864,1.25485,0.02135,0.84637,0.79577,0.83189,0.66102,1.06264,0.82586,0.02258,0.0104725,0.00349082,0.0104725,0.00349082,0.0104725,0.00349082,0.0104725,0.00349082
303,79469.9,1.09664,1.27145,0.02137,0.84062,0.79752,0.83224,0.66032,1.06287,0.82899,0.02257,0.010384,0.00346133,0.010384,0.00346133,0.010384,0.00346133,0.010384,0.00346133
304,79732,1.09712,1.26275,0.02129,0.83845,0.79619,0.83277,0.66017,1.06187,0.83062,0.02254,0.0102957,0.0034319,0.0102957,0.0034319,0.0102957,0.0034319,0.0102957,0.0034319
305,79998,1.09523,1.24824,0.0213,0.84336,0.79854,0.83242,0.65985,1.05999,0.83015,0.02248,0.0102076,0.00340254,0.0102076,0.00340254,0.0102076,0.00340254,0.0102076,0.00340254
306,80261.7,1.09913,1.26304,0.0214,0.84397,0.79551,0.83381,0.66001,1.06156,0.83121,0.02256,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
307,80521.3,1.08665,1.25327,0.02125,0.85567,0.78736,0.83268,0.65868,1.06048,0.83071,0.02257,0.0100321,0.00334402,0.0100321,0.00334402,0.0100321,0.00334402,0.0100321,0.00334402
308,80786.6,1.09439,1.25938,0.02133,0.84155,0.79771,0.83376,0.66021,1.06054,0.83198,0.02262,0.00994457,0.00331486,0.00994457,0.00331486,0.00994457,0.00331486,0.00994457,0.00331486
309,81046.9,1.09257,1.26617,0.02124,0.84852,0.79569,0.83133,0.65779,1.06163,0.83053,0.02261,0.00985728,0.00328576,0.00985728,0.00328576,0.00985728,0.00328576,0.00985728,0.00328576
310,81309.3,1.08343,1.24009,0.02099,0.85025,0.79555,0.83131,0.6558,1.06235,0.82996,0.02266,0.00977021,0.00325674,0.00977021,0.00325674,0.00977021,0.00325674,0.00977021,0.00325674
311,81569.6,1.08847,1.24258,0.02111,0.85422,0.79347,0.83135,0.65611,1.06188,0.83195,0.0226,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
312,81829.9,1.08875,1.24308,0.02118,0.85877,0.78857,0.83144,0.65611,1.06158,0.83403,0.02257,0.00959671,0.0031989,0.00959671,0.0031989,0.00959671,0.0031989,0.00959671,0.0031989
313,82092.1,1.09028,1.23907,0.02127,0.85557,0.79113,0.8315,0.6566,1.06116,0.83118,0.02259,0.00951028,0.00317009,0.00951028,0.00317009,0.00951028,0.00317009,0.00951028,0.00317009
314,82357.2,1.08964,1.2436,0.02123,0.84344,0.79588,0.82904,0.65568,1.06059,0.83249,0.02256,0.00942408,0.00314136,0.00942408,0.00314136,0.00942408,0.00314136,0.00942408,0.00314136
315,82615.7,1.08409,1.23633,0.02113,0.84045,0.79349,0.82896,0.65867,1.05815,0.83835,0.02249,0.0093381,0.0031127,0.0093381,0.0031127,0.0093381,0.0031127,0.0093381,0.0031127
316,82874.7,1.09015,1.22485,0.02114,0.8452,0.79508,0.83133,0.66034,1.06138,0.83207,0.0226,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
317,83132.3,1.08068,1.22763,0.02096,0.83279,0.80427,0.83082,0.66063,1.06201,0.83474,0.02256,0.00916684,0.00305561,0.00916684,0.00305561,0.00916684,0.00305561,0.00916684,0.00305561
318,83394,1.08684,1.23958,0.02118,0.84957,0.79993,0.83009,0.6606,1.0607,0.83658,0.02254,0.00908156,0.00302719,0.00908156,0.00302719,0.00908156,0.00302719,0.00908156,0.00302719
319,83655.9,1.07994,1.22248,0.02097,0.83656,0.79533,0.83009,0.65944,1.06213,0.83848,0.02256,0.00899652,0.00299884,0.00899652,0.00299884,0.00899652,0.00299884,0.00899652,0.00299884
320,83918.9,1.07725,1.22405,0.021,0.8316,0.80246,0.82876,0.65793,1.06383,0.84514,0.0226,0.00891173,0.00297058,0.00891173,0.00297058,0.00891173,0.00297058,0.00891173,0.00297058
321,84180.7,1.08,1.22697,0.02109,0.85148,0.79173,0.82781,0.65831,1.05365,0.86399,0.02255,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
322,84441.8,1.07748,1.222,0.02095,0.8571,0.7853,0.82758,0.65869,1.05428,0.86105,0.02257,0.00874288,0.00291429,0.00874288,0.00291429,0.00874288,0.00291429,0.00874288,0.00291429
323,84703.2,1.0798,1.21005,0.02076,0.84289,0.7969,0.82903,0.66051,1.05412,0.86393,0.02258,0.00865883,0.00288628,0.00865883,0.00288628,0.00865883,0.00288628,0.00865883,0.00288628
324,84963.7,1.07384,1.22309,0.02086,0.8452,0.79432,0.82956,0.6579,1.06271,0.84441,0.0226,0.00857504,0.00285835,0.00857504,0.00285835,0.00857504,0.00285835,0.00857504,0.00285835
325,85224.4,1.07405,1.20779,0.02087,0.85916,0.78819,0.82841,0.65622,1.05533,0.85377,0.02261,0.00849151,0.0028305,0.00849151,0.0028305,0.00849151,0.0028305,0.00849151,0.0028305
326,85484.7,1.07608,1.21242,0.02078,0.86099,0.78767,0.83057,0.65843,1.05542,0.84931,0.02263,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
327,85745.9,1.07199,1.20621,0.02069,0.85833,0.78388,0.83005,0.65696,1.05344,0.85378,0.02262,0.00832524,0.00277508,0.00832524,0.00277508,0.00832524,0.00277508,0.00832524,0.00277508
328,86007.3,1.07212,1.19475,0.02066,0.8601,0.78158,0.8292,0.65721,1.06224,0.84191,0.02261,0.00824251,0.0027475,0.00824251,0.0027475,0.00824251,0.0027475,0.00824251,0.0027475
329,86266.7,1.06936,1.1932,0.02078,0.85504,0.78447,0.83034,0.66081,1.06318,0.83863,0.02269,0.00816005,0.00272002,0.00816005,0.00272002,0.00816005,0.00272002,0.00816005,0.00272002
330,86527.8,1.06768,1.19514,0.02069,0.84132,0.79032,0.8302,0.66251,1.06293,0.83648,0.0227,0.00807786,0.00269262,0.00807786,0.00269262,0.00807786,0.00269262,0.00807786,0.00269262
331,86790.4,1.07077,1.19664,0.02081,0.83358,0.79136,0.83033,0.66171,1.06218,0.83853,0.02269,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
332,87052.1,1.06946,1.19072,0.02067,0.83693,0.79574,0.82945,0.66202,1.05378,0.85377,0.02263,0.00791434,0.00263811,0.00791434,0.00263811,0.00791434,0.00263811,0.00791434,0.00263811
333,87316,1.06383,1.18886,0.02048,0.83785,0.79538,0.82836,0.66141,1.05491,0.85326,0.02263,0.007833,0.002611,0.007833,0.002611,0.007833,0.002611,0.007833,0.002611
334,87577.8,1.06558,1.19285,0.02063,0.83829,0.79481,0.82837,0.66137,1.05713,0.85183,0.02265,0.00775195,0.00258398,0.00775195,0.00258398,0.00775195,0.00258398,0.00775195,0.00258398
335,87842.1,1.06244,1.18516,0.02054,0.83773,0.79677,0.82822,0.66181,1.05773,0.85652,0.02263,0.0076712,0.00255707,0.0076712,0.00255707,0.0076712,0.00255707,0.0076712,0.00255707
336,88105.8,1.05899,1.17563,0.0205,0.84123,0.79352,0.82938,0.66185,1.05853,0.85815,0.02261,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
337,88369.6,1.05895,1.18034,0.02038,0.84748,0.79264,0.82931,0.66171,1.05926,0.85907,0.02263,0.00751057,0.00250352,0.00751057,0.00250352,0.00751057,0.00250352,0.00751057,0.00250352
338,88632.3,1.05943,1.18488,0.02039,0.83672,0.79901,0.82889,0.66167,1.05864,0.85617,0.02259,0.00743071,0.0024769,0.00743071,0.0024769,0.00743071,0.0024769,0.00743071,0.0024769
339,88895.8,1.05554,1.16798,0.02028,0.8426,0.79426,0.82926,0.66314,1.05971,0.85254,0.02263,0.00735116,0.00245039,0.00735116,0.00245039,0.00735116,0.00245039,0.00735116,0.00245039
340,89155.1,1.05262,1.1756,0.02026,0.84481,0.78985,0.82912,0.66304,1.06065,0.85038,0.02264,0.00727191,0.00242397,0.00727191,0.00242397,0.00727191,0.00242397,0.00727191,0.00242397
341,89414.9,1.05198,1.16944,0.02029,0.83444,0.8,0.82909,0.66354,1.05955,0.84998,0.02264,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
342,89675.9,1.0538,1.16626,0.02032,0.84954,0.78846,0.82852,0.66367,1.05956,0.84807,0.02263,0.00711435,0.00237145,0.00711435,0.00237145,0.00711435,0.00237145,0.00711435,0.00237145
343,89936.7,1.05427,1.16555,0.02046,0.84792,0.78972,0.82942,0.6649,1.05917,0.84743,0.02265,0.00703604,0.00234535,0.00703604,0.00234535,0.00703604,0.00234535,0.00703604,0.00234535
344,90199.4,1.05044,1.15822,0.02024,0.84786,0.78624,0.82869,0.66458,1.05924,0.84848,0.02264,0.00695806,0.00231935,0.00695806,0.00231935,0.00695806,0.00231935,0.00695806,0.00231935
345,90467.7,1.056,1.15772,0.0204,0.85481,0.78706,0.83099,0.66594,1.06176,0.84385,0.02267,0.0068804,0.00229347,0.0068804,0.00229347,0.0068804,0.00229347,0.0068804,0.00229347
346,90729.5,1.04353,1.15216,0.02022,0.85052,0.78882,0.83091,0.66641,1.06005,0.84707,0.02262,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
347,90992.6,1.04925,1.1482,0.02025,0.84671,0.79252,0.83081,0.66649,1.05916,0.84813,0.02255,0.00672606,0.00224202,0.00672606,0.00224202,0.00672606,0.00224202,0.00672606,0.00224202
348,91254.3,1.04359,1.15102,0.02018,0.84758,0.78777,0.83142,0.6671,1.0587,0.85087,0.02255,0.00664938,0.00221646,0.00664938,0.00221646,0.00664938,0.00221646,0.00664938,0.00221646
349,91514.9,1.0442,1.14318,0.02012,0.84673,0.79028,0.83134,0.66713,1.05869,0.85252,0.02257,0.00657305,0.00219102,0.00657305,0.00219102,0.00657305,0.00219102,0.00657305,0.00219102
350,91777.6,1.04362,1.14311,0.02003,0.85156,0.78715,0.83139,0.66707,1.05807,0.85672,0.02252,0.00649705,0.00216568,0.00649705,0.00216568,0.00649705,0.00216568,0.00649705,0.00216568
351,92040.8,1.03931,1.14082,0.02016,0.85199,0.78435,0.83181,0.66677,1.06035,0.85527,0.02256,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
352,92300.9,1.04074,1.1372,0.01994,0.85175,0.78321,0.83213,0.66654,1.06121,0.85279,0.02258,0.00634608,0.00211536,0.00634608,0.00211536,0.00634608,0.00211536,0.00634608,0.00211536
353,92563.7,1.04087,1.13937,0.01997,0.85156,0.78244,0.83214,0.66772,1.06181,0.84948,0.02262,0.00627111,0.00209037,0.00627111,0.00209037,0.00627111,0.00209037,0.00627111,0.00209037
354,92827.1,1.03877,1.13683,0.02001,0.85185,0.78382,0.8316,0.66703,1.06201,0.85186,0.02264,0.0061965,0.0020655,0.0061965,0.0020655,0.0061965,0.0020655,0.0061965,0.0020655
355,93086.7,1.03642,1.12204,0.01996,0.85453,0.78126,0.83178,0.66622,1.06122,0.85722,0.0226,0.00612224,0.00204075,0.00612224,0.00204075,0.00612224,0.00204075,0.00612224,0.00204075
356,93348.6,1.03738,1.12521,0.01995,0.85688,0.77597,0.83015,0.66536,1.06142,0.86439,0.02258,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
357,93607.6,1.03862,1.1297,0.01992,0.85188,0.77968,0.82883,0.66502,1.0602,0.8665,0.02255,0.00597478,0.00199159,0.00597478,0.00199159,0.00597478,0.00199159,0.00597478,0.00199159
358,93865.7,1.03407,1.12322,0.01993,0.85363,0.78033,0.82943,0.66556,1.05968,0.86543,0.02255,0.0059016,0.0019672,0.0059016,0.0019672,0.0059016,0.0019672,0.0059016,0.0019672
359,94125.9,1.02982,1.11636,0.01984,0.85009,0.77865,0.82936,0.6654,1.06023,0.8675,0.02257,0.00582878,0.00194293,0.00582878,0.00194293,0.00582878,0.00194293,0.00582878,0.00194293
360,94387.5,1.03416,1.11977,0.01979,0.85336,0.77822,0.82869,0.66529,1.06044,0.86826,0.02259,0.00575633,0.00191878,0.00575633,0.00191878,0.00575633,0.00191878,0.00575633,0.00191878
361,94650.5,1.0343,1.10665,0.01982,0.85119,0.78153,0.82844,0.66552,1.0606,0.86883,0.02261,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
362,94911.7,1.03323,1.12183,0.0198,0.85792,0.77384,0.83039,0.66706,1.05866,0.87664,0.02254,0.00561255,0.00187085,0.00561255,0.00187085,0.00561255,0.00187085,0.00561255,0.00187085
363,95171.1,1.02784,1.10035,0.01973,0.85662,0.7735,0.8299,0.66702,1.05928,0.8752,0.02256,0.00554122,0.00184707,0.00554122,0.00184707,0.00554122,0.00184707,0.00554122,0.00184707
364,95434.4,1.01974,1.10787,0.01959,0.85559,0.77512,0.82878,0.66585,1.06218,0.88776,0.02261,0.00547027,0.00182342,0.00547027,0.00182342,0.00547027,0.00182342,0.00547027,0.00182342
365,95699.8,1.02511,1.09325,0.01965,0.86871,0.77553,0.82927,0.66652,1.07248,0.86426,0.0227,0.0053997,0.0017999,0.0053997,0.0017999,0.0053997,0.0017999,0.0053997,0.0017999
366,95962.8,1.01027,1.09347,0.0194,0.86273,0.77717,0.82868,0.66585,1.07248,0.87019,0.02269,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
367,96225.6,1.02043,1.08849,0.01957,0.85154,0.77819,0.82913,0.66225,1.07165,0.87248,0.02273,0.00525972,0.00175324,0.00525972,0.00175324,0.00525972,0.00175324,0.00525972,0.00175324
368,96486.5,1.01957,1.09108,0.01953,0.85305,0.77877,0.82823,0.66223,1.07274,0.86842,0.02279,0.00519032,0.00173011,0.00519032,0.00173011,0.00519032,0.00173011,0.00519032,0.00173011
369,96747.4,1.0206,1.08633,0.0195,0.85887,0.77524,0.82998,0.66329,1.0737,0.86119,0.02283,0.00512131,0.0017071,0.00512131,0.0017071,0.00512131,0.0017071,0.00512131,0.0017071
370,97011.4,1.02235,1.08925,0.0195,0.85645,0.7766,0.82912,0.66251,1.07251,0.86594,0.02277,0.00505269,0.00168423,0.00505269,0.00168423,0.00505269,0.00168423,0.00505269,0.00168423
371,97271.9,1.01399,1.08835,0.0195,0.85053,0.78044,0.83005,0.66345,1.074,0.86007,0.02281,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
372,97535.1,1.00974,1.07862,0.01935,0.85022,0.77725,0.83121,0.66496,1.07405,0.86404,0.02277,0.00491666,0.00163889,0.00491666,0.00163889,0.00491666,0.00163889,0.00491666,0.00163889
373,97795.8,1.01665,1.08395,0.01952,0.85582,0.77075,0.83099,0.66512,1.07335,0.86392,0.02276,0.00484925,0.00161642,0.00484925,0.00161642,0.00484925,0.00161642,0.00484925,0.00161642
374,98055.9,1.01409,1.06981,0.01935,0.83815,0.78073,0.83019,0.66543,1.07234,0.86519,0.02275,0.00478224,0.00159408,0.00478224,0.00159408,0.00478224,0.00159408,0.00478224,0.00159408
375,98317.4,1.00876,1.0605,0.01928,0.85754,0.77017,0.82979,0.66603,1.07258,0.85764,0.02274,0.00471565,0.00157188,0.00471565,0.00157188,0.00471565,0.00157188,0.00471565,0.00157188
376,98580.5,1.00607,1.06629,0.0192,0.85035,0.76929,0.82851,0.66454,1.07189,0.86841,0.02271,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
377,98843.1,1.00576,1.05669,0.01913,0.8531,0.76846,0.8279,0.6648,1.071,0.86339,0.02272,0.0045837,0.0015279,0.0045837,0.0015279,0.0045837,0.0015279,0.0045837,0.0015279
378,99104,1.00722,1.06785,0.01932,0.84325,0.77468,0.82661,0.66519,1.06942,0.86597,0.02267,0.00451834,0.00150611,0.00451834,0.00150611,0.00451834,0.00150611,0.00451834,0.00150611
379,99365.4,1.00598,1.05759,0.01921,0.86469,0.76288,0.82698,0.66552,1.07026,0.86336,0.02271,0.00445341,0.00148447,0.00445341,0.00148447,0.00445341,0.00148447,0.00445341,0.00148447
380,99625.8,1.00541,1.06342,0.0192,0.85396,0.76906,0.82551,0.66433,1.0688,0.86523,0.02266,0.0043889,0.00146297,0.0043889,0.00146297,0.0043889,0.00146297,0.0043889,0.00146297
381,99886.5,1.00366,1.06314,0.0191,0.86211,0.76636,0.82712,0.66662,1.06849,0.86439,0.02266,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
382,100149,0.99774,1.05214,0.01897,0.86538,0.76574,0.82641,0.66618,1.06662,0.87126,0.02261,0.00426116,0.00142039,0.00426116,0.00142039,0.00426116,0.00142039,0.00426116,0.00142039
383,100412,0.9952,1.05264,0.0189,0.87011,0.76447,0.82721,0.66706,1.06645,0.87042,0.02258,0.00419793,0.00139931,0.00419793,0.00139931,0.00419793,0.00139931,0.00419793,0.00139931
384,100676,0.99504,1.04854,0.01901,0.86671,0.76532,0.82696,0.6673,1.06449,0.87471,0.02255,0.00413513,0.00137838,0.00413513,0.00137838,0.00413513,0.00137838,0.00413513,0.00137838
385,100940,0.99537,1.0455,0.01885,0.86861,0.76322,0.82827,0.67145,1.06476,0.87688,0.02256,0.00407277,0.00135759,0.00407277,0.00135759,0.00407277,0.00135759,0.00407277,0.00135759
386,101202,0.99545,1.04492,0.01887,0.86862,0.76088,0.82641,0.67049,1.0641,0.87867,0.02258,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
387,101464,0.98837,1.03333,0.01885,0.87027,0.76421,0.82712,0.6715,1.06423,0.87486,0.02257,0.00394937,0.00131646,0.00394937,0.00131646,0.00394937,0.00131646,0.00394937,0.00131646
388,101728,0.99414,1.03539,0.01889,0.85702,0.76977,0.82648,0.66745,1.06436,0.8783,0.02259,0.00388833,0.00129611,0.00388833,0.00129611,0.00388833,0.00129611,0.00388833,0.00129611
389,101991,0.98997,1.02335,0.01878,0.86455,0.76588,0.82661,0.66734,1.06321,0.87968,0.02255,0.00382773,0.00127591,0.00382773,0.00127591,0.00382773,0.00127591,0.00382773,0.00127591
390,102253,0.9844,1.02097,0.0187,0.87091,0.76622,0.82587,0.66655,1.06507,0.87872,0.02263,0.00376758,0.00125586,0.00376758,0.00125586,0.00376758,0.00125586,0.00376758,0.00125586
391,102513,0.98347,1.03272,0.01873,0.86204,0.76907,0.82667,0.66665,1.06745,0.87343,0.02271,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
392,102774,0.98303,1.0204,0.01874,0.85867,0.77289,0.82578,0.66596,1.06534,0.88015,0.02264,0.00364863,0.00121621,0.00364863,0.00121621,0.00364863,0.00121621,0.00364863,0.00121621
393,103038,0.98075,1.01732,0.01862,0.84923,0.77478,0.82461,0.66572,1.06678,0.88235,0.02264,0.00358983,0.00119661,0.00358983,0.00119661,0.00358983,0.00119661,0.00358983,0.00119661
394,103299,0.97942,1.01779,0.01851,0.84463,0.77997,0.82522,0.66821,1.06846,0.8809,0.02267,0.0035315,0.00117717,0.0035315,0.00117717,0.0035315,0.00117717,0.0035315,0.00117717
395,103564,0.97268,1.01196,0.01855,0.83372,0.78017,0.8236,0.66568,1.06549,0.88892,0.02256,0.00347362,0.00115787,0.00347362,0.00115787,0.00347362,0.00115787,0.00347362,0.00115787
